id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7yjhpQYSSNlt6i7iTQLTXd,Jerry,8,400760,0,['Big John Patton'],['1N0ymPm6hUQbmzXDuERfeT'],1964-06-19,0.667,0.44,10,-12.723,1,0.0364,0.823,0.238,0.15,0.271,131.882,4
74j34STf8L6uADnTN69ohv,El Efecto - Remix,77,289899,1,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']","['1mcTU81TzQhprhouKaTkpq', '37230BxxYs9ksS7OkZw3IU', '4QrBoWLm2WNlPdbFhmlaUZ', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW', '0KPX4Ucy9dk82uj4GpKesn']",2019-12-13,0.771,0.769,0,-3.504,0,0.0694,0.18,1.57e-05,0.345,0.931,167.969,4
1GHi3ge9mxrczOnJ9yW8Kb,Kendim Ettim Kendim Buldum,45,243427,0,['Cem Karaca'],['1lIbZfJvMQRqzhtCQsg5EI'],2004-03-26,0.429,0.455,6,-14.062,0,0.0326,0.135,6.22e-05,0.118,0.72,100.492,4
0Nrwz4YdxxQ3kPFqFSTygd,Nang Dahil Sa Pag-Ibig,42,262037,0,['Bugoy Drilon'],['0kRAKgEOVI43Qkz9PLmPt8'],2011-03-22,0.492,0.408,9,-6.801,1,0.0252,0.461,0.0,0.107,0.307,95.942,4
3vpLjIVC2DZMdWhYIcr681,明日話今天,39,269867,0,['Jenny Tseng'],['6U7CvLXWSS3t3a9iwY52oA'],2001-09-20,0.609,0.557,3,-9.73,1,0.0254,0.314,0.0,0.125,0.416,109.576,3
5DIKaHbrdOgx3WJ1x8OW6U,Berpacaran,9,192493,0,['Rhoma Irama'],['4rlC2lgVD1tfilqgJxEPIW'],1974-04-01,0.454,0.437,7,-9.862,1,0.0375,0.136,0.0,0.42,0.757,173.126,4
3YR05W6g3m3NAF86RGBD9g,"Le nozze di Figaro, K. 492: ""Warum gabst du bis heute""",5,159867,0,"['Wolfgang Amadeus Mozart', 'Dietrich Fischer-Dieskau', 'Rita Streich', 'Berliner Philharmoniker', 'Ferdinand Leitner']","['4NJhFmfw43RLBLjQvxDuRS', '10CN8N2O3FlGlPVJWBiu5D', '0KLsfTW9toRLas36xEOdgC', '6uRJnvQ3f8whVnmeoecv5Z', '2KijWsy9IabBw2joLYQ8kn']",1962-07-01,0.395,0.108,9,-19.685,1,0.0736,0.974,0.000481,0.114,0.249,109.001,1
0jjn0DydohWB4jaTfuIe8y,Hangosabban,35,148750,0,['Csaknekedkislány'],['1SN71xW3yOVbPgsGFBMXTZ'],2015-01-04,0.49,0.945,9,-3.961,0,0.124,0.0592,5.24e-06,0.392,0.812,101.037,4
27RzkzE1NTBJxLDaZK2jIa,El Rancho Rock,21,136693,0,['The Champs'],['3yt4IVDHz0luREG9Uf9xrp'],1958-01-01,0.638,0.418,5,-20.461,1,0.0769,0.44,0.886,0.0565,0.721,112.199,4
2WzU88VVoW5IGUg6SySpNp,Circles - 2002 Remaster,18,239373,0,['Ten Years After'],['7nkLRaWHImCvWGHdNGnhVE'],1970-05-02,0.341,0.342,7,-14.767,1,0.0314,0.175,0.499,0.101,0.606,136.412,4
7DczIXun7hjxt5a2oYyATR,Caesarea,2,228750,0,"['Yoel Lewis', 'SIVAN']","['3NL4BIiZNFgeCkiVCRitKP', '79b6yqBE8jpEiaqMER4dXa']",2016-12-16,0.434,0.878,1,-3.579,0,0.0607,0.00147,0.502,0.13,0.071,127.992,4
1uTvwVSXCOO4l8GVIpfngl,"No Sacrifice, No Victory",53,177733,0,['Steve Jablonsky'],['5Il8YjuVAWkWNH2xgjFMpF'],2007-10-01,0.151,0.464,7,-15.781,0,0.0487,0.671,0.91,0.11,0.063,79.917,3
4w3VYzlOWBMB3FIBjdke8e,Quando a Minha Vida Vai Começar?,45,148307,0,['Sylvia Salustti'],['6b50wVWtj4djNde8dElnW7'],2010-01-01,0.684,0.304,4,-12.984,1,0.0272,0.701,0.0,0.0947,0.361,107.922,4
1DWUGnny2b4zyBM4pr9j6K,Beauty & the Beast - Beauty & the Beast,60,188308,0,['Rockabye Lullaby'],['3y0d6ljlxup7X9hZKSdKbr'],2011-04-26,0.669,0.248,7,-13.407,0,0.106,0.93,0.746,0.103,0.17,75.798,4
4xP6YtLiFJpRUrKwqDPXka,Gave Up,42,248573,0,['Nine Inch Nails'],['0X380XXQSNBYuleKzav5UO'],1992-09-22,0.52,0.897,11,-8.361,1,0.0628,0.000168,0.398,0.693,0.188,143.946,4
0Ohi2pjBS1yak2BSgJRaIs,Stay,58,261907,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2010-01-01,0.583,0.698,0,-4.836,1,0.0363,0.255,0.0,0.118,0.34,129.985,4
6X0jO2YvHb2zGWOOCLyrWF,คนไม่สำคัญ,39,231067,0,['Palaphol'],['2TSyWXSQwvQLPQJbR6ryZX'],2001-07-10,0.534,0.456,0,-5.418,1,0.0263,0.574,0.0,0.119,0.204,76.014,4
2cHCwiepslw038RPuLhTwD,Tema para una Mujer,4,197440,0,['Los De Siempre'],['1SwNy4VZnRSVivDjIVz6Qj'],1975-04-23,0.317,0.334,9,-9.425,1,0.0313,0.759,0.0106,0.083,0.208,90.732,4
7r8nbu5etTbbAXSQLPxB1S,Soul Message - Rudy Van Gelder Remaster,17,209947,0,"['Richard ""Groove"" Holmes']",['7izkpvBGc31hUccjdSNz8k'],1965,0.592,0.546,10,-9.763,0,0.133,0.744,0.224,0.0719,0.751,155.26,4
3IBDXz8f3k78Tb46ipwQau,Ooh La La,46,353400,0,['The Wiseguys'],['7oBJEgh7PQKJuxXb1lUEKA'],1998,0.841,0.975,1,-7.377,1,0.0795,0.0445,0.739,0.314,0.765,123.883,4
3s3J70eRpRH2hcYq4mEXTJ,"Duniyaa (From ""Luka Chuppi"")",62,222501,0,"['Akhil', 'Dhvani Bhanushali']","['6zZrFenNe3YPttxZsnQQs1', '1OPqAyxsQc8mcRmoNBAnVk']",2020-04-13,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,4
75RuovWulIJqHcEXNO2Jsg,Vielleicht,45,160481,0,['Josh.'],['1nngQyj8LCicyLKclbWTmU'],2019-04-26,0.714,0.903,0,-6.177,0,0.0584,0.229,0.0,0.169,0.819,100.013,4
1r1l6bhmzxLWWanBkFWpQY,Bayangan Dirimu,24,280240,0,['Power Metal'],['71YuTfeIt3p0jHnd9xfKh6'],1991-01-01,0.399,0.647,0,-5.876,1,0.0311,0.0021,0.000853,0.138,0.375,121.241,4
4ogZdcuN1OWxfp67nKg1Tg,別れの朝,26,226133,0,['ペドロ&カプリシャス'],['3mE9lduvuIBonSOoGRF9AT'],1999-04-23,0.295,0.454,2,-10.243,0,0.0458,0.844,0.00709,0.237,0.416,85.007,4
5JPIOCul0x2jMimzLnIjM0,Waiting For You,8,140173,0,['BZN'],['1tF9HtIFX8fJfBo64FIJ8S'],1969-11-04,0.319,0.526,8,-13.351,1,0.0278,0.0856,2.88e-05,0.277,0.642,90.305,4
7ePIuaiuUZ4aqLM1pPQxpU,Gun In A Baggy,23,227507,0,['Little Lenny'],['2wuJwLc2VULTT4MWzYmwRL'],1990,0.805,0.533,6,-12.24,1,0.399,0.165,0.0,0.0512,0.699,190.823,4
3lCWIMBnuBCAZMF7Iq5TkG,Napule Bella (Beautiful Naples),13,120947,0,['Unspecified'],['1DAxGq6wVo10yU3vjZV9kM'],1955-01-01,0.475,0.448,9,-15.389,0,0.0424,0.611,0.966,0.22,0.84,110.121,4
2osB4G9bnavVBVpHqoEibD,印象 - 電影「摩登保鑣」插曲,32,204933,0,['Sam Hui'],['1SglpJrPltamdJLLwInIL7'],1981-01-01,0.402,0.18,9,-16.499,1,0.0286,0.785,2.79e-05,0.123,0.416,83.868,4
4pRYWucBrSGVwY95PWw4do,Hosanna,58,330360,0,['Hillsong UNITED'],['74cb3MG0x0BOnYNW1uXYnM'],2007-05-01,0.404,0.634,1,-4.772,0,0.0311,0.0371,0.00209,0.182,0.0943,153.951,4
3M8AMfVZ97l2FAPCiWDvoM,O Papa É Pop - Ao Vivo,56,205800,0,['Engenheiros Do Hawaii'],['0GNq4xh8uFCyihPurnunf7'],2015-06-16,0.656,0.849,4,-7.594,0,0.0556,0.177,5.94e-06,0.975,0.497,98.19,4
0FMLpUUVARqz0fmumoksOO,I'll build a nest,0,218818,0,"['Bert Lown & His Orchestra', 'Bert Lown']","['0xDF4ivQlt1GaWKlUze2G1', '3hU6jh6Hmg5Ooj0cM0CuJQ']",1929,0.586,0.368,5,-12.92,0,0.0714,0.995,0.915,0.112,0.64,162.401,4
4PkIDTPGedm0enzdvilLNd,Sixteen,73,201072,0,['Ellie Goulding'],['0X2BH1fck6amBIoJhDVmmJ'],2019-04-12,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,4
5wlxrtZnHEIxOh61xcxJAr,Tell Me How Come,43,216093,0,['Morgan Heritage'],['3VV18HyGcfLTqNjSjbROA1'],2006-08-01,0.701,0.698,5,-4.923,1,0.244,0.228,0.0,0.0522,0.755,85.01,4
5MAxEdN5afMft4YsZQ7DkE,Il mondo non finisce mai,40,196209,0,"['Brusco', 'Roy Paci']","['0JiM9pPztubs4BdPqaqWn7', '6ZABE2V1BqiqDoTT8kgeJb']",2009-06-04,0.795,0.803,9,-2.529,1,0.0367,0.285,0.0,0.256,0.905,100.047,4
1fooGB6yJLKiOk8jW3thn6,負け犬にアンコールはいらない,54,234284,0,['ヨルシカ'],['4UK2Lzi6fBfUi9rpDt6cik'],2018-05-09,0.589,0.924,0,-3.531,0,0.0556,0.3,2.47e-06,0.0931,0.706,95.022,4
7LImlmaALlF3KR2Fwsbb2j,Wishful Thinking (01-08-41),1,182333,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1941,0.352,0.0923,7,-15.092,0,0.0357,0.972,4.08e-06,0.153,0.236,99.077,4
3WtfVe3SePLR7Y00cdkFkt,Asturias,36,376333,0,"['Isaac Albéniz', 'John Williams']","['4sbcjbyksdT4dJ5Lh0SvZp', '6mBYeMZZUhJKEvRXagJYzY']",1974,0.295,0.214,4,-24.574,0,0.0513,0.942,0.871,0.0972,0.25,122.536,3
6BgQVSAIgCz8r4F78GzaB1,Ek Baat Bataon Humen Gori,0,204200,0,"['Leela Chitnis', 'Ashok Kumar']","['2GfU6XXLNDJfVK6cZJhyVZ', '0itjC18llCiz7qvtlZPhfC']",1941-01-01,0.475,0.217,11,-16.331,0,0.199,0.99,0.907,0.11,0.815,167.448,3
4DLGVAM95KQI4Q9ejGmHhY,週に1度の恋人,16,321173,0,['DREAMS COME TRUE'],['2mJOGcLR3aCHkM1uAF93or'],1989,0.562,0.692,5,-9.381,0,0.0385,0.407,6.37e-06,0.178,0.549,100.003,4
06lC5NkXlLK9Ag99zuMnvw,"Pekeño 77: Bzrp Music Sessions, Vol. 5",54,178514,0,"['Bizarrap', 'Pekeño 77']","['716NhGYqD1jl2wI1Qkgq36', '5eIRbSES1yeGSBuqZ4xvuD']",2019-05-27,0.796,0.817,11,-4.291,1,0.0633,0.523,0.0,0.344,0.68,129.987,4
7f7Z5xOBRrXvFE9MJ4bbG8,Maldito El Día,39,250906,0,['Golpes'],['6eCiShk02RlaOGukuJ9jgk'],1995-11-01,0.418,0.739,0,-8.889,1,0.0369,0.248,1.02e-05,0.123,0.427,140.89,4
08g4JMIu1LqsSfMYxdkTRj,Paloma Mia - Remasterizado,0,161187,0,"['Francisco Canaro', 'Carlos Roldán']","['2maQMqxNnlRrBrS1oAsrX9', '5I982BSx3LgYb0OxHmRGCd']",1942-03-08,0.617,0.174,4,-11.892,1,0.113,0.982,0.51,0.11,0.774,124.18,4
5JbLs4QypbeGxz3FwAAagY,No More Riders - 2008 Remaster,18,177133,0,['The Hollies'],['6waa8mKu91GjzD4NlONlNJ'],1974-03-01,0.648,0.63,4,-7.404,0,0.0374,0.0461,3.83e-05,0.22,0.577,106.173,4
13YRW5WzNufYn7OmLutScz,Bedste ven,45,185293,0,['Benny Jamz'],['2eBqkaIfoNsOPCQCQEy5fD'],2020-01-01,0.69,0.603,7,-6.355,1,0.0548,0.0185,0.0013,0.292,0.517,160.068,4
3JImIeNtNBoYm9aWt6sUYM,Aarti Kunj Bihari Ki,18,249947,0,['Hari Om Sharan'],['21ovRcIrUTUQsImvKCz9Ar'],1984-03-01,0.558,0.453,1,-10.836,1,0.0374,0.79,0.0,0.394,0.524,107.693,4
7uvW1F97LfVbOF6bzHs3nO,Deja Vu,62,224760,0,['DREAMCATCHER'],['5V1qsQHdXNm4ZEZHWvFnqQ'],2019-09-18,0.613,0.667,5,-5.363,0,0.0394,0.0627,0.0,0.169,0.486,89.946,4
7agCLiP3Q8MqFvxQu7WA9B,Llego Tu Marido,33,306267,0,['Los Toros Band'],['4cBjJBPtvetlysjjojDLUA'],1994,0.862,0.622,7,-10.469,0,0.111,0.646,1.11e-05,0.0717,0.923,139.487,4
0piBgpX4QTTWdPTOGnkFHJ,My Friend the Sun,36,260893,0,['Family'],['0FtsBt4gg67x9q0CS5FhB6'],1972,0.63,0.244,9,-17.132,0,0.0262,0.814,0.00145,0.103,0.578,81.073,4
4uYRvihEM5VsTpXXj7Mbcm,Lav Story,28,258533,0,['Fara Zahar'],['73sGfnuU0aoVWa1oXgBxcu'],2008,0.785,0.583,7,-5.734,1,0.046,0.0644,0.0,0.0753,0.728,94.013,4
3sToInvXoDpwDHKC7q5Vtq,Merepih Alam,27,258827,0,['Chrisye'],['2NteKKMj3takKR3ABTd279'],1999-01-01,0.538,0.434,8,-7.926,1,0.0259,0.491,0.0424,0.196,0.441,69.893,4
72uIrlnr0ZGyNBkAsXLnwf,Lentävä kalakukko - 1951 versio,31,213626,0,['Esa Pakarinen'],['3HsUIcPFt7JECvpSAevto7'],2008-02-25,0.543,0.447,0,-10.331,0,0.0604,0.792,0.0,0.115,0.852,160.878,4
33NsBGXE8OQdYIvPhqk9cl,I Think of You - E Penso a Te,39,259093,0,['Tanita Tikaram'],['2gTl60Ao3u7bljVnAqxPh8'],1996,0.322,0.249,1,-11.432,1,0.0324,0.237,0.0,0.287,0.253,140.092,4
3IcObWyN8xrzVCkJGX4o0N,Tilanne pääl,52,185253,0,['Gasellit'],['1iVTfRuCrTJJ7QudNpQatF'],2021-02-12,0.928,0.653,1,-6.971,1,0.257,0.437,0.0,0.122,0.585,99.987,4
1rxcYkuxYrGZ78CeCxVM8A,Kapitel 97 - Die drei Ehen der Grand Sophy,2,113542,0,"['Georgette Heyer', 'Brigitte Carlsen']","['66pXJ6MhX37ZLneiwUWZf3', '3MPaGKrNJjIcC6cT2VpsVI']",1950,0.672,0.214,9,-18.457,0,0.957,0.542,0.0,0.501,0.653,95.875,1
5asesWgkuMVRAdn8G9Z5vH,Stomp - 2006 Remastered Version,19,452387,0,['Marc Moulin'],['6n6ot5JVa8YO9z82eNbvd8'],2006-06-12,0.677,0.597,7,-9.767,0,0.0289,0.139,0.399,0.093,0.888,92.572,4
383rP7RSIX4khNGqlOLvPo,Once in a Lifetime,12,208000,0,['Petit Cheval'],['7sK1BKHmcawcA5jLCUGOQn'],1985-01-01,0.764,0.669,0,-5.861,1,0.0343,0.0611,6.19e-06,0.0368,0.647,117.436,4
5yvoWebxPyypmoPQn6cicS,"Symphony No. 2 in D Major, Op. 43: III. Vivacissimo - Lento e suave",0,345267,0,"['Jean Sibelius', 'Sir John Barbirolli', 'New York Philharmonic']","['7jzR5qj8vFnSu5JHaXgFEr', '5X3hmAle6klG0VvstAnvyD', '3gacryguGmpmCvgPGt2CBI']",1940,0.224,0.278,10,-15.864,0,0.0532,0.918,0.886,0.536,0.0674,96.576,4
50aiuQWgT122uDHm161PHi,Little Dab-A-Doo,1,309013,0,['Buddy Guy'],['2gCsNOpiBaMNh20jQ5prf0'],2005-03-15,0.57,0.501,0,-10.429,1,0.0281,0.62,0.000289,0.37,0.582,94.064,4
0wqmBTjKDvuU3CUDYJw1F4,Wem heut net schlecht ist,28,191000,0,['Wolfgang Ambros'],['1HIExD1wI4d0Y6Ehzl0YII'],1975,0.478,0.511,7,-8.583,1,0.0372,0.639,0.0,0.0828,0.582,95.521,4
03QiYkkxovTcj21ktABpiI,Me Cambio,47,174010,0,['Allison'],['4AP5EFbVVcBv8cfyqO0oqr'],2006,0.497,0.938,6,-5.824,1,0.05,0.00506,0.0004,0.13,0.559,137.539,4
6ewHINwiZeCnWxh1RQcquJ,Cogli la prima mela,29,205267,0,['Angelo Branduardi'],['3qlU3Nyu3XXO2k9AUnTcy1'],1979-01-01,0.465,0.604,9,-11.679,0,0.0536,0.616,1.21e-06,0.232,0.878,106.351,3
6tF7yo1yDxfr6M0JvkpDNx,Реви,43,298533,0,['Ivanushki International'],['71u4k2PYUAfp7s5IpNmPVE'],2000-01-01,0.734,0.873,6,-6.401,1,0.0292,0.042,0.000999,0.115,0.757,127.039,4
2fJKde6xHejRtfqehOwywu,O Horos Tou Zaloggou,0,230573,0,['Marika Papagkika'],['5szeLmp50De9GcgLQQNQc4'],1940-01-01,0.367,0.154,6,-16.614,0,0.0453,0.996,0.635,0.166,0.35,70.548,4
3mLCdSLUs6u0jweqe3FGuy,Mania,37,124138,0,"['Emrah', 'Andro']","['0k0SPGRwjkmqM1rG8nNGjW', '3rAnbTb64mLaQrlCEohRBa']",2020-11-20,0.757,0.459,7,-10.183,0,0.0427,0.475,0.0,0.12,0.164,116.051,4
4pNz3S8OYLQ6PYEgCFKZv8,My Country at War - Symphonic Suite: II. Bataan,0,465921,0,"['Harl McDonald', 'Eugene Ormandy', 'Philadelphia Orchestra']","['2ptnckQOozf8abiSmjFazt', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",1946,0.147,0.139,5,-15.037,0,0.0366,0.938,0.911,0.0898,0.0869,78.723,4
0pv9dlYC5aLFBbgMXGln57,LALALA(T.O.M. REMIX) - T.O.M. Remix,36,413040,0,"['Miliyah', 'Wakadanna']","['29D4iRqjepAsZt6o5hccND', '1wKhIWJZOmQco45YegsUHD']",2014-10-29,0.546,0.76,6,-6.067,0,0.104,0.0732,0.0,0.299,0.826,187.889,4
7y3EdsM2WVi4Z1YnIZtBxK,Magad vä?,37,189983,0,"['Reket', 'Liis Lemsalu', 'Avoid Dave']","['4vnAcwsYeJD9QcQsowEuKN', '2rdUWyphqOltYR6zPaMPrU', '0BgeJBbmx69v7gcxV52G3W']",2020-05-29,0.735,0.73,8,-7.361,1,0.0904,0.0185,1e-06,0.106,0.411,102.979,4
4lMRzRq5IeWcTgPVG91quE,"Four Impromtus, Op. 90, D. 899: No. 3. Andante in G-Flat Major",1,363067,0,"['Franz Schubert', 'Eugene Istomin']","['2p0UyoPfYfI76PCStuXfOP', '0gE6uErl9csKjL0JYGphw7']",1946,0.238,0.0876,6,-23.67,1,0.0322,0.989,0.916,0.0894,0.0609,64.225,3
05QsnIXjPo4ZUhvlV1JxfA,Amanhã,46,238960,0,['Sorriso Maroto'],['1fUSLFr4WUBx7joEcGwpvG'],2007-02-10,0.62,0.746,0,-8.475,1,0.0461,0.505,0.0,0.702,0.763,140.038,4
0d4AMUbpf5gCWW5fO4e6IU,065 - Diamantenschmuggel - Teil 23,36,81347,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1995-12-04,0.557,0.557,5,-12.084,0,0.932,0.327,0.0,0.367,0.718,84.204,3
2BRaSKeYrwcIbsv6k3pQHH,事後,12,313693,0,['Prudence Liew'],['7CgMLbkDNX2GegKzzekbXr'],1990-08-17,0.66,0.478,0,-14.711,0,0.0302,0.0783,1.33e-05,0.0706,0.533,91.986,4
7qowHmf095UA78utL3wkTQ,Vou Por Ai,17,123653,0,['Nara Leão'],['64KVQ4YupSZYrGNLduVtj3'],1964-01-01,0.298,0.166,4,-14.041,0,0.032,0.675,0.000192,0.198,0.258,130.426,5
6eyERkFdg8ndDvAhxu3xD0,Weekend Punk,17,183280,0,['Prosectura'],['38LafwJ0okTaMZe8KDuhL9'],2001-01-01,0.692,0.766,7,-10.677,1,0.0438,0.00399,0.302,0.0669,0.915,104.968,4
00m7k9KGQMFNrc07N4Xtzx,I'm A Mover,28,178360,0,['Free'],['2e53aHBQdCMKWqHDuyJsjC'],1968-03-14,0.456,0.485,7,-11.386,1,0.0611,0.027,1.34e-05,0.0907,0.837,148.676,4
3okhEt3BVsUrMwxGcWiHPY,Muqaddar Ka Sikandar,33,318047,0,['Kishore Kumar'],['0GF4shudTAFv8ak9eWdd4Y'],1978-10-27,0.476,0.746,0,-6.646,0,0.0571,0.596,0.0,0.372,0.647,112.501,4
6M0o8mX30j20o4RK1rgeHA,Hvor går vi hen når vi går,21,296000,0,['Lars Lilholt Band'],['1LMt3kmbcvohxSqbRiSeFk'],1998,0.248,0.264,2,-12.329,1,0.0314,0.414,6.67e-06,0.0949,0.246,171.17,3
5vCpiOZbjh3FY8ztZ9slD5,Amor Carnal,43,235733,0,"[""Karo's""]",['5t8ELf0qgFby5REwUDTEpd'],2006,0.649,0.505,7,-10.583,1,0.0863,0.0013,0.49,0.325,0.712,169.773,4
0sXfqYndP2qkAGo2il65iB,Vou Te Abandonar,0,175293,0,"['Heitor dos Prazeres', 'Paulo De Oliveira']","['2fhHSc1NvWYwrcCBLYEA2L', '5hNskGoIWunpgZNVaSfTOU']",1950,0.57,0.305,6,-15.861,1,0.156,0.995,0.939,0.185,0.653,72.819,3
2Rne3xEL7EVlq1A7goNJEt,Que Nos Entierren Juntos,41,161071,0,['Grupo Miramar'],['4QGAXPnVeZWcJ82CgUsgcK'],1999,0.703,0.645,7,-7.713,1,0.0268,0.0681,2.13e-05,0.0663,0.877,104.568,4
6Esv4rAUQ7Aafq80BO2kSD,Jab Andhera Hota Hai,7,345667,0,"['Asha Bhosle', 'Bhupinder Singh']","['5as8A4G47Ohu9NSWs3Je8U', '4FMGD43a8aLM0LRKXDSXne']",1973-08-15,0.291,0.308,5,-11.934,0,0.0357,0.871,0.000252,0.189,0.507,89.994,4
2PeO79J70C5wPBg5FbUcyR,Eve And The Apple,22,160667,0,['Shocking Blue'],['5WimOFbBnCU5wI6t5PPpEk'],1975-09-06,0.426,0.788,4,-8.679,0,0.0734,0.0195,0.000581,0.114,0.578,127.826,4
5i10jSKXmDUVUmvuqCLzKu,Karavia Sto Vitho,33,203042,0,['Pantelis Pantelidis'],['1TubjoUgPPYHfMoUrvJxP3'],2017-02-18,0.55,0.764,4,-7.876,0,0.0529,0.645,0.0,0.288,0.727,90.039,4
27khWh32x5W5EVRGZOYZ0i,Born To Be Blue,8,175440,0,['Mildred Bailey'],['0LyTHMstvqKiSoqdnnjqix'],1957-01-01,0.483,0.0641,8,-22.076,1,0.0523,0.99,0.0418,0.123,0.158,78.627,4
3OzjxmEpYkr625mnxic1q7,Quiero Morir,18,166320,0,['Flor Pucarina'],['0Cx0jBqPZuvdKTcpOkRsk8'],1993-09-17,0.406,0.425,5,-10.518,1,0.0948,0.62,0.0,0.337,0.584,164.999,4
2AmKKbEolhVzUAYAL0HC6o,Ha én cica volnék - Elaludt az álmos cica (Medley),23,183893,0,['Zene Ovi'],['5W6FFILqUpVfpsZC9KadWN'],2010-11-26,0.743,0.654,7,-5.053,1,0.032,0.269,0.0,0.419,0.669,117.929,4
2spqNW4Rg9EOcbRHqgqsud,Chapter 1.9 - Król Maciuś Pierwszy,0,132500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],1923-12-27,0.705,0.242,1,-19.072,1,0.943,0.747,0.0,0.162,0.778,130.555,3
4zjrsX1IerxR6MWLmYip9m,Just One Of Those Things - Instrumental,11,188533,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1956-01-01,0.503,0.458,0,-9.448,0,0.0441,0.849,0.112,0.158,0.728,149.148,4
2zeiKlCmq4zAa3bcy5JSWY,Her Emelim Her Arzum,7,138920,0,['Beş Yıl Önce On Yıl Sonra'],['65v2gmjQWEzdIHO7LhYWEq'],1983,0.576,0.854,2,-9.595,1,0.143,0.155,0.0,0.0774,0.341,111.479,4
7uHhbEmcoou0bWy43QWQXg,Jangan Pisahkan,35,249507,0,['Phyne Ballerz'],['3ARfSUnJZ07LeQtv22eAUC'],2011-12-07,0.525,0.566,2,-5.855,0,0.0264,0.167,0.0,0.272,0.493,172.036,4
58gcsPyG1xsD4uNtDiMC4c,Love Is Like Oxygen,44,227533,0,['Sweet'],['3JaAGmSTpJK35DqWrDUzBz'],1993-01-01,0.567,0.455,9,-9.896,0,0.0479,0.242,2.79e-06,0.118,0.58,123.416,4
6jj57GVDmKBK1iW3sEkN4q,Дельфины,21,273292,0,"['Valentina Tolkunova', 'Oleg Anofriyev', 'Инструментальный ансамбль «Мелодия»']","['2YJ5x6mV8bxltvURCvFOkD', '09cPATQt0ncKDtIizw6lGH', '0dfQQdIIZHgAam7wcpi7NP']",1974-01-01,0.486,0.405,0,-14.088,1,0.0422,0.687,1e-06,0.342,0.549,108.218,3
2tSj0jK1Vpp4LhsQ8Pdw6T,Soft Natural Based Wave Noise,31,62000,0,['Noises for Sleep'],['1eyqpZudIdJjLk2hiPpieI'],2019-02-05,0.0,2.02e-05,1,-21.206,1,0.0,0.0,0.389,0.414,0.0,0.0,0
0CTwn879aoGEmWYxwECGJj,2000 Light Years From Home - (Original Single Mono Version),20,284507,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2004-07-12,0.315,0.711,4,-10.006,0,0.0683,0.00425,0.000476,0.141,0.228,122.755,4
2cymv3TLMv0UmmcWUMGcUJ,Psalms No. 113,0,163465,0,['David and the High Spirit'],['7xebq80GPbmJd8fwoJXEIb'],2010-01-03,0.268,0.251,5,-11.463,1,0.0346,0.927,0.12,0.15,0.139,112.638,1
6dMT2ykAuXirzBOEQmqNia,A Partir de Hoy,27,125960,0,['José José'],['4mN0qcMxWX8oToqfDPM5yV'],1970,0.396,0.462,2,-8.185,0,0.0435,0.716,0.0,0.0741,0.673,97.372,4
6B7GBxAO5ucv46jW1dxyDK,The Donut Song,16,176472,0,['Burl Ives'],['0MHgLfmQdutffmvWe5XBTN'],1949,0.806,0.342,7,-11.726,0,0.044,0.615,1.56e-05,0.0648,0.964,106.178,4
0kihIdxFsDff78RP3jaxbC,Duke & Band Leave Stage / Father Norman O'Connor Talks About the Festival - Live,18,149040,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1956,0.605,0.171,8,-21.866,1,0.582,0.795,0.0,0.412,0.707,99.071,4
2Akoyk7DLU4Ui0mYy56pvO,"Lyric Pieces Book III, Op.43: 1. Butterfly",15,102957,0,"['Edvard Grieg', 'Emil Gilels']","['5ihY290YPGc3aY2xTyx7Gy', '21h8E3aA7a9mjcUHbLpjxf']",1974-01-01,0.234,0.0214,6,-34.285,0,0.0407,0.995,0.854,0.135,0.401,65.938,4
3MpErs3uo8qqwIMpt5NRaF,Sve je postalo pepeo i dim,39,166053,0,['Sinan Sakic'],['4EONnXMzBhHTIOwjlpoTGl'],1987,0.747,0.747,9,-7.466,1,0.0351,0.275,6.24e-06,0.682,0.961,120.525,4
7fgO3zinxXWukK6FxgGfRs,Akala,48,182440,0,['Parokya Ni Edgar'],['2XHTklRsNMOOQT56Zm3WS4'],2007,0.678,0.622,4,-7.432,1,0.0402,0.142,0.0,0.157,0.637,99.923,4
